surface,adsorption site,ads initial x,ads initial y,ads initial z,ads final x,ads final y,ads final z,adsorption energy
Ir_mp-2647032_110,bridge_2,2.231144272849999,1.1913809605999992,18.715243474099996,2.231135551,1.1913762848,18.8055862754,-1.540055560370735
Ir_mp-2647032_110,hollow_0,1.8592870854999954,2.5483318926539713,18.715243474099996,1.1839581321,2.8659562201,18.1318402348,-2.4221190302582456
Ir_mp-2647032_110,ontop_0,1.1155727107999998,0.49670745179999987,18.715243474099996,1.1155752733,2.6999796615,18.1329841814,-2.422496125839131
Ir_mp-2647032_111,bridge_3,4.740577234061608,2.6964669723404495,18.1905402408,7.2708838908,3.5557111933,17.0505063158,-2.6072300196780787
Ir_mp-2647032_111,bridge_5,2.361624704665994,2.6964669723404504,18.1905402408,2.7058999509,3.5513074382,17.2964544307,-2.6071197223503573
Ir_mp-2647032_111,hollow_0,1.427004527450794,2.266613492640455,18.1905402408,2.6283033289,3.5189410569,17.3027427927,-2.60691128438614
Ir_mp-2647032_111,hollow_1,3.296244881881201,3.1263204520404564,18.1905402408,2.7853519477,3.587629711,17.3002924194,-2.607169609008933
Ir_mp-2647032_111,ontop_0,4.315669231811604,1.4069065332404516,18.1905402408,7.2329845174,3.4451569251,17.0529571732,-2.607273536149078
Ir_mp-2647032_111,ontop_1,5.165485236311604,3.9860274114404515,18.1905402408,2.9422604705,3.6579517811,17.2962490819,-2.6072713850868365
Pt_mp-126_100,bridge_0,0.6970293035455768,0.697054037745578,21.792662749000005,0.6970400896,0.697061356,21.4918934636,-1.8401614186972888
Pt_mp-126_100,bridge_1,0.697029303545577,2.091168218700001,21.792662749000005,0.6970309543,2.0911686021,21.8257781195,-1.2679269233587265
Pt_mp-126_100,ontop_0,2.0911434845,2.0911682187,21.792662749000005,2.0911323937,2.0911455309,22.100699764,-0.8430867136054393
Pt_mp-126_110,bridge_0,0.6970637713455746,0.9857798994000001,18.8872865836,0.6970631795,0.9857857536,18.9043171792,-1.3133837412113962
Pt_mp-126_110,bridge_1,2.091177952299999,2.9573550816024055,18.8872865836,2.0911448602,2.9573477496,18.3951498663,-1.7454025631869876
Pt_mp-126_110,bridge_2,0.6970637713455762,2.9573550816024055,18.8872865836,0.6970451451,2.9573595406,18.2990697935,-2.101173835536841
Pt_mp-126_110,ontop_0,2.091177952299998,0.9857798993999999,18.8872865836,2.0911702098,0.9857729891,19.2081441825,-0.8324058091652772
Pt_mp-126_111,bridge_0,8.701422789672945e-06,3.4202173358467473e-06,23.391071311599998,0.005867055,-0.0033809976,23.4056059262,-1.2867201447897916
Pt_mp-126_111,hollow_0,-0.6970483890544255,2.0122339143551127,23.391071311599998,-0.6970522928,2.0122351093,23.3461715778,-1.3844765142445918
Pt_mp-126_111,hollow_1,2.0911799728544245,0.4024495190448897,23.391071311599998,2.0911822708,0.4024504323,23.3596571139,-1.376294759202934
Pt_mp-126_111,ontop_0,0.6970657918999998,1.2073417166999998,23.391071311599998,0.6970238658,1.2073447122,23.7247735958,-0.7714352823670522
Pt_mp-2647022_100,bridge_1,2.0705007784999965,1.1980298592000016,24.513429364500002,2.0704842931,1.198013852,24.2220721878,-2.244468667929633
Pt_mp-2647022_100,bridge_2,0.6901701484999981,3.5940981477999996,24.513429364500002,0.6901691379,3.594093685,24.2149631546,-2.2445750998780265
Pt_mp-2647022_100,hollow_0,2.0705015043333317,1.9967192887333332,24.513429364500002,2.0705147409,1.5399333855,24.1832229511,-2.328260610858373
Pt_mp-2647022_100,hollow_1,0.6901694226666663,4.392786718266663,24.513429364500002,0.6901567025,3.6307995718,24.167162754,-2.34594380037052
Pt_mp-2647022_100,ontop_0,2.0705029559999995,3.5940981478,24.513429364500002,2.0706159865,3.5938394966,24.4102595768,-1.784030812186098
Pt_mp-2647022_100,ontop_1,0.6901679709999999,1.1980298591999998,24.513429364500002,0.6902018275,1.198148085,24.41055003,-1.783962478917791
Pt_mp-2647022_110,bridge_1,1.198032511999997,2.8982017582441904,18.7669833223,1.198035249,2.9643421897,17.9252058702,-2.763055760275916
Pt_mp-2647022_110,bridge_2,4.792132047750001,3.58619550469419,18.7669833223,4.7921162077,3.586186288,18.103734453,-2.342835808143321
Pt_mp-2647022_110,hollow_0,0.3993428691666651,2.5599287378961275,18.7669833223,0.9983970803,2.9291770298,17.9235586484,-2.760606566925716
Pt_mp-2647022_110,ontop_0,1.1980325119999988,0.5073952042999998,18.7669833223,1.1980582532,2.7628980896,17.931481695,-2.76322526552832
Pt_mp-2647022_111,bridge_3,2.5891706220000072,2.0956109138653765,18.891680396,0.8167036228,2.6707381649,17.9097112327,-2.9090389293242054
Pt_mp-2647022_111,bridge_4,4.243340580844194,0.9622583936653794,18.891680396,4.2664581034,0.313214689,18.0397185147,-2.9085051845163874
Pt_mp-2647022_111,hollow_0,5.225522707644199,4.133383579479467,18.891680396,5.9572506538,4.2604423115,17.9385571927,-2.808120729886671
Pt_mp-2647022_111,hollow_3,3.9374961262627934,1.717826740465379,18.891680396,4.2311595512,0.3398510028,18.0352119866,-2.9087991506320128
Pt_mp-2647022_111,ontop_0,3.3258072171000004,3.2289634340653777,18.891680396,6.3891234106,5.0613833227,17.7896512243,-2.9089394294808977
Pt_mp-2647022_111,ontop_1,1.8525340268999997,0.9622583936653781,18.891680396,0.7507262498,2.5626287746,17.9152931859,-2.908894990543603
Au_mp-81_100,bridge_0,0.7373849291814921,0.7373940783999995,22.28595058,0.7374019019,0.7377924186,22.3116268341,-0.8723508150885195
Au_mp-81_100,bridge_1,0.7373849291814923,2.212167281018508,22.28595058,0.7373821805,2.2121628436,21.8921346343,-1.3409459288108416
Au_mp-81_100,ontop_0,2.2121581318,0.7373940783999999,22.28595058,2.212153779,0.7373943547,22.6226175502,-0.5392605262764295
Au_mp-81_110,bridge_0,2.2121461368185065,1.042818927199997,19.2542189353,2.2121493067,1.0428203212,19.2492473032,-0.8225738895210015
Au_mp-81_110,bridge_1,0.7373729341999988,3.1284631917674965,19.2542189353,0.7374721191,3.1284749479,18.6002683744,-1.32246060437218
Au_mp-81_110,bridge_2,2.2121461368185082,3.1284631917674965,19.2542189353,2.2122058023,3.1283389907,18.523419071,-1.6401635879949936
Au_mp-81_110,ontop_0,0.7373729342,1.0428189271999997,19.2542189353,0.7373875698,1.0428005021,19.5734025765,-0.4522935871270809
Au_mp-81_111,bridge_0,0.4916030036092575,0.8514692163118378,23.9505581927,1.0331159209,1.164156712,23.7871937356,-0.949282334137661
Au_mp-81_111,hollow_0,-0.24578359769999752,0.425738863549117,23.9505581927,-0.2457754791,0.4257366318,23.7908029548,-0.9355072853510212
Au_mp-81_111,hollow_1,1.2289896049185114,1.2771995690745588,23.9505581927,1.2289812025,1.2772278551,23.7850781355,-0.95250700884998
Au_mp-81_111,ontop_0,-0.2457835976999989,2.1286602746,23.9505581927,-0.2457465341,2.1286758619,24.2546587488,-0.5184041582666991
Au_mp-1008634_100,bridge_0,2.5559273960500013,2.446583876450001,19.0030415102,2.5559299384,2.4465820454,18.9443191777,-1.1109485228218274
Au_mp-1008634_100,bridge_1,0.7164004796932302,3.6698779372,19.0030415102,0.6254118873,3.6698786495,18.0827720951,-1.960429056910184
Au_mp-1008634_100,hollow_0,1.0907740833621513,2.8543485633666665,19.0030415102,0.6675531013,3.4774910253,18.0779448183,-1.95846809049877
